"hiapo","Eldest child","ʻOhana-2","https://preview.duolingo.com/dictionary/Hawaiian/hiapo/5b0ca49fd07228b43bfe231dac9e2aca","","https://translate.google.com/?sl=haw&tl=en&text=hiapo%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hiapo"
"hiki","Can, may; ability; possible","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/hiki/d1c8e779dfd1b93f5e69a7e7e1fcecbb","","https://translate.google.com/?sl=haw&tl=en&text=hiki%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hiki"
"hiku","Pick (as an instrument string, vs koekoe)","Playing-Music","https://preview.duolingo.com/dictionary/Hawaiian/hiku/2cd86b2c2b7eb0cb40ef0b1783b5bd10","","https://translate.google.com/?sl=haw&tl=en&text=hiku%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hiku"
"hīmeni","Song, hymn","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/h%C4%ABmeni/7e941d1203cb96f7256768f0ff43e2d9","","https://translate.google.com/?sl=haw&tl=en&text=h%C4%ABmeni%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C4%ABmeni"
"hīmeni pū","To sing together","Playing-Music","https://preview.duolingo.com/dictionary/hw/translation/en/aMSrbWVuaSBwxas=","","https://translate.google.com/?sl=haw&tl=en&text=h%C4%ABmeni+p%C5%AB%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C4%ABmeni+p%C5%AB"
"hoa","Friend","Leisure-Activities","https://preview.duolingo.com/dictionary/Hawaiian/hoa/47c48979cb633fa0719c791a1de5f3a7","","https://translate.google.com/?sl=haw&tl=en&text=hoa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoa"
"hoʻā","Ignite","Household","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBi/c25716f6f2e2b6122456d6f3f0d2136c?query=ho%CA%BB%C4%81","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BB%C4%81%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BB%C4%81"
"hoa hānau","Cousin","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/hoa-h%C4%81nau/2b914391b423ba656dd3189a3fc2a62f","","https://translate.google.com/?sl=haw&tl=en&text=hoa+h%C4%81nau%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoa+h%C4%81nau"
"hoa kime","Teammate","Sports","https://preview.duolingo.com/dictionary/Hawaiian/hoa-kime/4e6972caf3a24f253ffe1fa30c5cda84","","https://translate.google.com/?sl=haw&tl=en&text=hoa+kime%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoa+kime"
"hoa paio","Opponent","Sports","https://preview.duolingo.com/dictionary/Hawaiian/hoa-paio/908fc8c17e41d3e09e3a1fda51a94cdf","","https://translate.google.com/?sl=haw&tl=en&text=hoa+paio%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoa+paio"
"hoa papa","Classmate","School-1","https://preview.duolingo.com/dictionary/Hawaiian/hoa-papa/fd01a637262f1f3af8d5d997fbe573c2","","https://translate.google.com/?sl=haw&tl=en&text=hoa+papa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoa+papa"
"hoe waʻa","Paddle canoe","Habits","https://preview.duolingo.com/dictionary/Hawaiian/hoe-wa%CA%BBa/c32a70c52538db87a9e74a5a4d78a4ab","","https://translate.google.com/?sl=haw&tl=en&text=hoe+wa%CA%BBa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hoe+wa%CA%BBa"
"hoʻihoʻi","Return, send back","Household","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBiho%CA%BBi/dd6c383b64e8f23d5a2a9126d3f89749","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBiho%CA%BBi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBiho%CA%BBi"
"hōʻike","Show, exhibit, demonstrate","Dates","https://preview.duolingo.com/dictionary/Hawaiian/h%C5%8D%CA%BBike/62e6829f887f520f6e99b8cc284213f5","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%8D%CA%BBike%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%8D%CA%BBike"
"hola","Hour","Telling-Time","https://preview.duolingo.com/dictionary/Hawaiian/hola/d38cfc827b7bc7ab4e26ed622924d71a","","https://translate.google.com/?sl=haw&tl=en&text=hola%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hola"
"holo mālie","Jog","Exercise","https://preview.duolingo.com/dictionary/Hawaiian/holo-m%C4%81lie/e6f60e11b2fbb554dea3dc96b51d636d","holo (run) + mālie (gently)","https://translate.google.com/?sl=haw&tl=en&text=holo+m%C4%81lie%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holo+m%C4%81lie"
"holo māmā","Sprint","Exercise","https://preview.duolingo.com/dictionary/Hawaiian/holo-m%C4%81m%C4%81/e4b6f98e4a36cbdd453520ac37cd7bfa","holo (run) + māmā (fast, quick)","https://translate.google.com/?sl=haw&tl=en&text=holo+m%C4%81m%C4%81%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holo+m%C4%81m%C4%81"
"holo paikikala","Ride bicycle","Exercise","https://preview.duolingo.com/dictionary/Hawaiian/holo-paikikala/6b3a60aad858f6c9ee0b8913c7f740ce","","https://translate.google.com/?sl=haw&tl=en&text=holo+paikikala%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holo+paikikala"
"holoē","Hallway","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/holo%C4%93/c9d727f75fa0c8e673f7fa9d05480551","","https://translate.google.com/?sl=haw&tl=en&text=holo%C4%93%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holo%C4%93"
"holoholo","Go for a ride, cruise","Social-Interactions","https://preview.duolingo.com/dictionary/Hawaiian/holoholo/e7a9939e7b684faf1c155e533aeb337d","","https://translate.google.com/?sl=haw&tl=en&text=holoholo%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holoholo"
"holoi","Wash, erase","Habits","https://preview.duolingo.com/dictionary/Hawaiian/holoi/f5ad90f919fc79fc3594c554ee5f943d","","https://translate.google.com/?sl=haw&tl=en&text=holoi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=holoi"
"honi","Kiss","Habits","https://preview.duolingo.com/dictionary/Hawaiian/honi/316748fb6e714f4995e9579f3c66b9cf","","https://translate.google.com/?sl=haw&tl=en&text=honi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=honi"
"hoʻoholo","Start (as a machine)","Home-Life","https://preview.duolingo.com/dictionary/Hawaiian/holoholo/e7a9939e7b684faf1c155e533aeb337d?query=ho%CA%BBoholo","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBoholo%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBoholo"
"hoʻohui","Form a club","School-2","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBohui/c6fe7ccda989e6a066807cd71a16df5e","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBohui%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBohui"
"hoʻoikaika kino","Exercise (body)","Telling-Time","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBoikaika-kino/79167a94227476275f68eb1e7685cebd","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBoikaika+kino%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBoikaika+kino"
"hoʻokahi","One (when po'o)","numbers1","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBokahi/f0a314da4b95a6b1362b28b95a3ec9cd","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBokahi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBokahi"
"hoʻokahi haneli","One Hundred","Numbers-2","https://preview.duolingo.com/errors/404.html","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBokahi+haneli%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBokahi+haneli"
"hoʻokani","To play (music)","Leisure-Activities","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBokani/8034049e43e7dfafda11fa91dbf555fc","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBokani%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBokani"
"hoʻokī","tune","Playing-Music","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBok%C4%AB/b34f33e98b9ee73e3c5d6b2495229949","not in dictionary; but hoʻūki = cause to stop; hūʻoki = cause to cut","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBok%C4%AB%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBok%C4%AB"
"hoʻokūkū","To shake (transitive)","Sports","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBok%C5%ABk%C5%AB/d04148b69a286a18306992b321331095","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBok%C5%ABk%C5%AB%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBok%C5%ABk%C5%AB"
"hoʻolilo","Transfer, assign, pass","Making-Purchases","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBolilo/6a14d9fd4dfa641ebf067a8dac18ab82","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBolilo%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBolilo"
"hoʻolohe","Listen","Home-Life","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBolohe/bf1010c8cc64de95bebedcb6cbd0a87f","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBolohe%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBolohe"
"hoʻomaʻamaʻa","Practice","Sports","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBoma%CA%BBama%CA%BBa/452e4dcc6a2c660b42ea061490a10fb2","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBoma%CA%BBama%CA%BBa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBoma%CA%BBama%CA%BBa"
"hoʻomaʻemaʻe","Clean (vt)","Household","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBoma%CA%BBema%CA%BBe/4d5bc0a1fb39dabf9ba0502547e43f0b","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBoma%CA%BBema%CA%BBe%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBoma%CA%BBema%CA%BBe"
"hoʻomālō","Stretch","Exercise","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBom%C4%81l%C5%8D/09d4d0eb24562768a2252e22e0435810","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBom%C4%81l%C5%8D%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBom%C4%81l%C5%8D"
"hoʻomoʻa","Cook (not kuke)","Food-2","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBomo%CA%BBa/b19c9d1d8367369048ba58ffb9ee7588","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBomo%CA%BBa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBomo%CA%BBa"
"hoʻomoana","Camp","Dates","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBomoana/8d6f5bce12328e235bbfcd67c144d877","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBomoana%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBomoana"
"hoʻonui","Enlarge","School-2","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBonui/1b6e3ddae15ce0d0e881097488d82506","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBonui%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBonui"
"hoʻopili","Match","School-2","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBopili/170961bd3d9fd52ee4a1f639b3d59b63","E hoʻopili mai=do it like me","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBopili%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBopili"
"hoʻopio","Extinguish","Household","https://preview.duolingo.com/dictionary/Hawaiian/ho%CA%BBolilo/6a14d9fd4dfa641ebf067a8dac18ab82?query=ho%CA%BBopio","","https://translate.google.com/?sl=haw&tl=en&text=ho%CA%BBopio%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ho%CA%BBopio"
"hopena","End, result, conclution","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/hopena/776668c3b6c5a90644eece29272e8b90","","https://translate.google.com/?sl=haw&tl=en&text=hopena%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hopena"
"hopena pule","Weekend","Sports","https://preview.duolingo.com/dictionary/Hawaiian/hopena-pule/a8f5859b6a19c0d3d125dcbbd4a97e3d","","https://translate.google.com/?sl=haw&tl=en&text=hopena+pule%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hopena+pule"
"hou","Again, new","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/hou/a778978d805d136448e13e00e270853e","","https://translate.google.com/?sl=haw&tl=en&text=hou%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hou"
"hū","Oooh!","Weather","https://preview.duolingo.com/dictionary/Hawaiian/h%C5%AB/068c9c61967d35bac1625e1e080e38be","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%AB%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%AB"
"hū ka ʻono","How delicious!","Ordering-Food","https://preview.duolingo.com/dictionary/Hawaiian/h%C5%AB-ka%20%CA%BBono/7ffb93cc32a81ed05a267529233c23ee","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%AB+ka+%CA%BBono%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%AB+ka+%CA%BBono"
"hua ʻai","Fruit","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/hua-%CA%BBai/f767db1a7e6d9fc5f0f6475488c36598","","https://translate.google.com/?sl=haw&tl=en&text=hua+%CA%BBai%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hua+%CA%BBai"
"hua moa","Egg (chicken)","Food-2","https://preview.duolingo.com/dictionary/Hawaiian/hua-moa/dee3a8fb00fc31cbbc7f29ee1bc24f07","","https://translate.google.com/?sl=haw&tl=en&text=hua+moa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hua+moa"
"huakaʻi","Trip, mission","Dates","https://preview.duolingo.com/dictionary/Hawaiian/huaka%CA%BBi/f92531bd8ce8e25fee6df160bc8f8e24","","https://translate.google.com/?sl=haw&tl=en&text=huaka%CA%BBi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huaka%CA%BBi"
"huaʻōlelo","Word","School-2","https://preview.duolingo.com/dictionary/Hawaiian/hua%CA%BB%C5%8Dlelo/964820dd09d44253f7666b278e40f821","","https://translate.google.com/?sl=haw&tl=en&text=hua%CA%BB%C5%8Dlelo%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hua%CA%BB%C5%8Dlelo"
"hui","Club, association","Polite-Expressions","https://preview.duolingo.com/dictionary/Hawaiian/hui/513ead2f23b7206acf0f53a9895b4010","","https://translate.google.com/?sl=haw&tl=en&text=hui%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hui"
"huʻihuʻi","Chilled (as a liquid)","Food-1","https://preview.duolingo.com/dictionary/Hawaiian/hu%CA%BBihu%CA%BBi/b8c2e90651c7f438324ea4206b879c46","","https://translate.google.com/?sl=haw&tl=en&text=hu%CA%BBihu%CA%BBi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=hu%CA%BBihu%CA%BBi"
"huina (e.g. math)","Angle, corner","","https://preview.duolingo.com/dictionary/Hawaiian/huina/b157a6bdf1a001ae02249c0252f15a56","","https://translate.google.com/?sl=haw&tl=en&text=huina+%28e.g.+math%29%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huina+%28e.g.+math%29"
"huina (e.g. money)","Sum, total, amount","","https://preview.duolingo.com/dictionary/Hawaiian/huina/b157a6bdf1a001ae02249c0252f15a56","","https://translate.google.com/?sl=haw&tl=en&text=huina+%28e.g.+money%29%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huina+%28e.g.+money%29"
"huinahā like","Square","School-2","https://preview.duolingo.com/dictionary/Hawaiian/huinah%C4%81-like/26f6dcf782598315cca2dd2c6943d34b","huina (corner) + hā (4) + like (same)","https://translate.google.com/?sl=haw&tl=en&text=huinah%C4%81+like%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huinah%C4%81+like"
"huinahā lōʻihi","Rectangle","School-2","https://preview.duolingo.com/dictionary/Hawaiian/huinah%C4%81-l%C5%8D%CA%BBihi/e1220f93f36bbcff74299260a9bcf6f8","Lit long quadrilateral","https://translate.google.com/?sl=haw&tl=en&text=huinah%C4%81+l%C5%8D%CA%BBihi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huinah%C4%81+l%C5%8D%CA%BBihi"
"huinakolu","Triangle","School-2","https://preview.duolingo.com/dictionary/Hawaiian/huinakolu/620d785bd3dd5c535b8b902fa041436c","","https://translate.google.com/?sl=haw&tl=en&text=huinakolu%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huinakolu"
"huli","Turn, search","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/huli/1cd38c6b397f7592bc0399053d2afed8","","https://translate.google.com/?sl=haw&tl=en&text=huli%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=huli"
"hūnōai kāne","Father in law","","https://preview.duolingo.com/dictionary/hw/translation/en/aMWrbsWNYWkga8SBbmU=","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%ABn%C5%8Dai+k%C4%81ne%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%ABn%C5%8Dai+k%C4%81ne"
"hūnōai wahine","Mother in law","","https://preview.duolingo.com/dictionary/hw/translation/en/aMWrbsWNYWkgd2FoaW5l","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%ABn%C5%8Dai+wahine%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%ABn%C5%8Dai+wahine"
"hūnōna kāne","Son in law","","https://preview.duolingo.com/dictionary/hw/translation/en/aMWrbsWNbmEga8SBbmU=","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%ABn%C5%8Dna+k%C4%81ne%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%ABn%C5%8Dna+k%C4%81ne"
"hūnōna wahine","Daughter in law","","https://preview.duolingo.com/dictionary/hw/translation/en/aMWrbsWNbmEgd2FoaW5l","","https://translate.google.com/?sl=haw&tl=en&text=h%C5%ABn%C5%8Dna+wahine%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=h%C5%ABn%C5%8Dna+wahine"
"i","""At"" a place; general preposition used to prefix 'awe","Food-2","https://preview.duolingo.com/dictionary/Hawaiian/au/fb62a5ebc8c8dcb64d4dc8628c2a800d","","https://translate.google.com/?sl=haw&tl=en&text=i%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=i"
"ia","Him/her","GreetingsandGoodbyes","https://preview.duolingo.com/dictionary/Hawaiian/ia/e95e34cda797f42ddeaf97d7f9337b44","","https://translate.google.com/?sl=haw&tl=en&text=ia%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ia"
"iā","*To* a proper noun","Leisure-Activities","https://preview.duolingo.com/dictionary/Hawaiian/i%C4%81/1a4619ef44849773d1d4066ce2bdf108","","https://translate.google.com/?sl=haw&tl=en&text=i%C4%81%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=i%C4%81"
"iʻa","Fish, meat","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/i%CA%BBa/5c4084fde5dfece497c42717590c89a0","","https://translate.google.com/?sl=haw&tl=en&text=i%CA%BBa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=i%CA%BBa"
"ianuali","January","Dates","https://preview.duolingo.com/dictionary/Hawaiian/ianuali/fe0b05abfc00a4879a43259078cf954a","","https://translate.google.com/?sl=haw&tl=en&text=ianuali%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ianuali"
"iaʻu","To me","Making-Purchases-2","https://preview.duolingo.com/dictionary/Hawaiian/ia%CA%BBu/08cf83b76891444c50734f6c90b46569","","https://translate.google.com/?sl=haw&tl=en&text=ia%CA%BBu%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ia%CA%BBu"
"iesū","Jesus","Polite-Expressions","https://preview.duolingo.com/dictionary/Hawaiian/ies%C5%AB/83a0a7338355321402699c922bf7683c","","https://translate.google.com/?sl=haw&tl=en&text=ies%C5%AB%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ies%C5%AB"
"iho","Go, head (down), descend (not lalo)","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/iho/a7a7bfa55b2001d9e6dcdc52bc067f48","Ex: e iho i lalo = Go downward; Aia ke kī ma lalo o ke pākaukau","https://translate.google.com/?sl=haw&tl=en&text=iho%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=iho"
"ikiiki","Humid","Weather","https://preview.duolingo.com/dictionary/Hawaiian/ikiiki/f4f5d66181b6b18d31302baf56107c89","","https://translate.google.com/?sl=haw&tl=en&text=ikiiki%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ikiiki"
"ʻīlio","Dog","Likes-&-Dislikes","https://preview.duolingo.com/dictionary/Hawaiian/%CA%BB%C4%ABlio/cd1339a863031f678b4b52eb9e54cd1c","","https://translate.google.com/?sl=haw&tl=en&text=%CA%BB%C4%ABlio%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=%CA%BB%C4%ABlio"
"inoa","Name","PersonalDetail","https://preview.duolingo.com/dictionary/Hawaiian/inoa/ddc64d7830045317f3c7ab16617c7583","","https://translate.google.com/?sl=haw&tl=en&text=inoa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=inoa"
"inu","Drinking","Food-1","https://preview.duolingo.com/dictionary/Hawaiian/inu/0eccdfea517e8ecbb08ae8ff28c3baa3","","https://translate.google.com/?sl=haw&tl=en&text=inu%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=inu"
"iwakāluakūmākahi","Twenty one","Numbers-2","https://preview.duolingo.com/dictionary/Hawaiian/iwak%C4%81luak%C5%ABm%C4%81kahi/0d790255ed9aafbcae698e06a62af7b5","","https://translate.google.com/?sl=haw&tl=en&text=iwak%C4%81luak%C5%ABm%C4%81kahi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=iwak%C4%81luak%C5%ABm%C4%81kahi"
"ka","Single article before anything but k, e, a, o","Determiners","https://preview.duolingo.com/dictionary/Hawaiian/e-ka%20iulani/e8bd3bccd22b61c9dc0d34e6dcbb55bc","","https://translate.google.com/?sl=haw&tl=en&text=ka%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ka"
"kā","Prepositional ""of"" (a-class)","Determiners-2","https://preview.duolingo.com/dictionary/Hawaiian/k%C4%81/2c2e26474cccf9639ff977544073d3e6","","https://translate.google.com/?sl=haw&tl=en&text=k%C4%81%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=k%C4%81"
"kaʻa","Car","O-and-A-Class","https://preview.duolingo.com/dictionary/Hawaiian/ka%CA%BBa/dd5a74a5ffe3eab4d15e0009c751ab8c","","https://translate.google.com/?sl=haw&tl=en&text=ka%CA%BBa%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ka%CA%BBa"
"kaʻa kauō","Tractor","O-and-A-Class","https://preview.duolingo.com/dictionary/Hawaiian/ka%CA%BBa-kau%C5%8D/37fca6b4dab2e3b76f3ae051afe89242","","https://translate.google.com/?sl=haw&tl=en&text=ka%CA%BBa+kau%C5%8D%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ka%CA%BBa+kau%C5%8D"
"kahi","Place","Habits","https://preview.duolingo.com/dictionary/Hawaiian/kahi/8923de7896f1f88707500c2542390940","","https://translate.google.com/?sl=haw&tl=en&text=kahi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kahi"
"kahului","Contest (esp championship match)","Sports","https://preview.duolingo.com/dictionary/Hawaiian/kahului/529ff62740abc9ced06d42e5bdb2e0f2","","https://translate.google.com/?sl=haw&tl=en&text=kahului%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kahului"
"kai","Ocean, gravy, sauce (ant salty liquid)","Basic-Directions","https://preview.duolingo.com/dictionary/Hawaiian/kai/fb9d46495663abe7224ac4967868f591","","https://translate.google.com/?sl=haw&tl=en&text=kai%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kai"
"kaʻi","To lead, direct","Sports","https://preview.duolingo.com/dictionary/Hawaiian/ka%CA%BBi/a78455feffb27655882c5676f63dd85b","","https://translate.google.com/?sl=haw&tl=en&text=ka%CA%BBi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=ka%CA%BBi"
"kai nīoi","Chili pepper water","Ordering-Food","https://preview.duolingo.com/dictionary/Hawaiian/kai-n%C4%ABoi/7f64d7e1fa6934bc8de4bfc45beb4297","","https://translate.google.com/?sl=haw&tl=en&text=kai+n%C4%ABoi%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kai+n%C4%ABoi"
"kaikaina","Younger sibling of same sex","ʻOhana-2","https://preview.duolingo.com/dictionary/Hawaiian/kaikaina/7484d7f291cd9f04c379feea54b787e0","","https://translate.google.com/?sl=haw&tl=en&text=kaikaina%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikaina"
"kaikamahine","Girl, daughter","Determiners","https://preview.duolingo.com/dictionary/Hawaiian/kaikamahine/bdaa266310ca548671308e73ec8a80a9","","https://translate.google.com/?sl=haw&tl=en&text=kaikamahine%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikamahine"
"kaikamahine hanauna","Niece","ʻOhana-3","https://preview.duolingo.com/dictionary/hw/translation/en/a2Fpa2FtYWhpbmUgaGFuYXVuYQ==","","https://translate.google.com/?sl=haw&tl=en&text=kaikamahine+hanauna%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikamahine+hanauna"
"kaikoʻeke","Brother-in-law of same sex","ʻOhana-3","https://preview.duolingo.com/dictionary/Hawaiian/kaiko%CA%BBeke/10d6997f2ad6d83d884f781ad8c89ce4","","https://translate.google.com/?sl=haw&tl=en&text=kaiko%CA%BBeke%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaiko%CA%BBeke"
"kaikuaʻana","Older sibling of same sex","ʻOhana-2","https://preview.duolingo.com/dictionary/Hawaiian/kaikua%CA%BBana/50cf0db4169e40ad67ea9d2848a92657","","https://translate.google.com/?sl=haw&tl=en&text=kaikua%CA%BBana%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikua%CA%BBana"
"kaikuahine","Sister or female cousin of male","ʻOhana-2","https://preview.duolingo.com/dictionary/Hawaiian/kaikuahine/470e05c7a297dd3edc3a5ddc626f25cf","","https://translate.google.com/?sl=haw&tl=en&text=kaikuahine%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikuahine"
"kaikunāne","Brother or male cousin of female","ʻOhana-2","https://preview.duolingo.com/dictionary/Hawaiian/kaikun%C4%81ne/280c35faa5a49db615aa51a92980b06c","","https://translate.google.com/?sl=haw&tl=en&text=kaikun%C4%81ne%0A&op=translate","https://hilo.hawaii.edu/wehe/?q=kaikun%C4%81ne"
